"","Year","Month","Treatment","Plot","parasite","prevalence_among_plants"
"3141","18","October","Control","23","Rhiz",0.0185185185185185
"3142","18","October","Control","29","Anthracnose",0.545454545454545
"3143","18","October","Control","29","CRust",0.618181818181818
"3144","18","October","Control","29","Rhiz",0
"3145","18","October","Control","30","Anthracnose",0.52
"3146","18","October","Control","30","CRust",0.52
"3147","18","October","Control","30","Rhiz",0
"3148","18","October","Control","38","Anthracnose",0.660377358490566
"3149","18","October","Control","38","CRust",0.60377358490566
"3150","18","October","Control","38","Rhiz",0.0188679245283019
"3151","18","October","Control","44","Anthracnose",0.611940298507463
"3152","18","October","Control","44","CRust",0.462686567164179
"3153","18","October","Control","44","Rhiz",0.149253731343284
"3154","18","October","Control","46","Anthracnose",0.73015873015873
"3155","18","October","Control","46","CRust",0.365079365079365
"3156","18","October","Control","46","Rhiz",0.238095238095238
"3157","18","October","Control","54","Anthracnose",0.666666666666667
"3158","18","October","Control","54","CRust",0.549019607843137
"3159","18","October","Control","54","Rhiz",0.0196078431372549
"3160","18","October","Control","55","Anthracnose",0.645161290322581
"3161","18","October","Control","55","CRust",0.419354838709677
"3162","18","October","Control","55","Rhiz",0.0645161290322581
"3163","18","October","Control","62","Anthracnose",0.629032258064516
"3164","18","October","Control","62","CRust",0.483870967741935
"3165","18","October","Control","62","Rhiz",0.0483870967741935
"3166","18","October","Control","63","Anthracnose",0.545454545454545
"3167","18","October","Control","63","CRust",0.563636363636364
"3168","18","October","Control","63","Rhiz",0.0363636363636364
"3169","18","October","CR_P","2","Anthracnose",0.636363636363636
"3170","18","October","CR_P","2","CRust",0.53030303030303
"3171","18","October","CR_P","2","Rhiz",0.0454545454545454
"3172","18","October","CR_P","6","Anthracnose",0.628571428571429
"3173","18","October","CR_P","6","CRust",0.557142857142857
"3174","18","October","CR_P","6","Rhiz",0
"3175","18","October","CR_P","14","Anthracnose",0.619047619047619
"3176","18","October","CR_P","14","CRust",0.555555555555556
"3177","18","October","CR_P","14","Rhiz",0
"3178","18","October","CR_P","15","Anthracnose",0.590163934426229
"3179","18","October","CR_P","15","CRust",0.295081967213115
"3180","18","October","CR_P","15","Rhiz",0
"3181","18","October","CR_P","17","Anthracnose",0.654545454545455
"3182","18","October","CR_P","17","CRust",0.545454545454545
"3183","18","October","CR_P","17","Rhiz",0.0363636363636364
"3184","18","October","CR_P","18","Anthracnose",0.553846153846154
"3185","18","October","CR_P","18","CRust",0.538461538461538
"3186","18","October","CR_P","18","Rhiz",0.0461538461538461
"3187","18","October","CR_P","25","Anthracnose",0.587301587301587
"3188","18","October","CR_P","25","CRust",0.507936507936508
"3189","18","October","CR_P","25","Rhiz",0
"3190","18","October","CR_P","26","Anthracnose",0.640625
"3191","18","October","CR_P","26","CRust",0.578125
"3192","18","October","CR_P","26","Rhiz",0.015625
"3193","18","October","CR_P","28","Anthracnose",0.633333333333333
"3194","18","October","CR_P","28","CRust",0.55
"3195","18","October","CR_P","28","Rhiz",0
"3196","18","October","CR_P","34","Anthracnose",0.551020408163265
"3197","18","October","CR_P","34","CRust",0.591836734693878
"3198","18","October","CR_P","34","Rhiz",0
"3199","18","October","CR_P","35","Anthracnose",0.551724137931034
"3200","18","October","CR_P","35","CRust",0.568965517241379
"3201","18","October","CR_P","35","Rhiz",0.0172413793103448
"3202","18","October","CR_P","37","Anthracnose",0.588235294117647
"3203","18","October","CR_P","37","CRust",0.549019607843137
"3204","18","October","CR_P","37","Rhiz",0.0392156862745098
"3205","18","October","CR_P","39","Anthracnose",0.627118644067797
"3206","18","October","CR_P","39","CRust",0.508474576271186
"3207","18","October","CR_P","39","Rhiz",0.0338983050847458
"3208","18","October","CR_P","47","Anthracnose",0.383333333333333
"3209","18","October","CR_P","47","CRust",0.383333333333333
"3210","18","October","CR_P","47","Rhiz",0.383333333333333
"3211","18","October","CR_P","51","Anthracnose",0.741935483870968
"3212","18","October","CR_P","51","CRust",0.225806451612903
"3213","18","October","CR_P","51","Rhiz",0
"3214","18","October","CR_P","61","Anthracnose",0.242424242424242
"3215","18","October","CR_P","61","CRust",0.484848484848485
"3216","18","October","CR_P","61","Rhiz",0.151515151515152
"3217","18","October","CRP","3","Anthracnose",0.734939759036145
"3218","18","October","CRP","3","CRust",0.168674698795181
"3219","18","October","CRP","3","Rhiz",0.0120481927710843
"3220","18","October","CRP","5","Anthracnose",0.6375
"3221","18","October","CRP","5","CRust",0.1375
"3222","18","October","CRP","5","Rhiz",0.075
"3223","18","October","CRP","8","Anthracnose",0.757142857142857
"3224","18","October","CRP","8","CRust",0.328571428571429
"3225","18","October","CRP","8","Rhiz",0
"3226","18","October","CRP","9","Anthracnose",0.516129032258065
"3227","18","October","CRP","9","CRust",0.0806451612903226
"3228","18","October","CRP","9","Rhiz",0.032258064516129
"3229","18","October","CRP","24","Anthracnose",0.741379310344828
"3230","18","October","CRP","24","CRust",0.344827586206897
"3231","18","October","CRP","24","Rhiz",0
"3232","18","October","CRP","27","Anthracnose",0.636363636363636
"3233","18","October","CRP","27","CRust",0.136363636363636
"3234","18","October","CRP","27","Rhiz",0
"3235","18","October","CRP","32","Anthracnose",0.547945205479452
"3236","18","October","CRP","32","CRust",0.191780821917808
"3237","18","October","CRP","32","Rhiz",0
"3238","18","October","CRP","33","Anthracnose",0.763888888888889
"3239","18","October","CRP","33","CRust",0.138888888888889
"3240","18","October","CRP","33","Rhiz",0
"3241","18","October","CRP","41","Anthracnose",0.666666666666667
"3242","18","October","CRP","41","CRust",0.252873563218391
"3243","18","October","CRP","41","Rhiz",0
"3244","18","October","CRP","42","Anthracnose",0.706666666666667
"3245","18","October","CRP","42","CRust",0.146666666666667
"3246","18","October","CRP","42","Rhiz",0
"3247","18","October","CRP","45","Anthracnose",0.755813953488372
"3248","18","October","CRP","45","CRust",0.0232558139534884
"3249","18","October","CRP","45","Rhiz",0.0348837209302326
"3250","18","October","CRP","48","Anthracnose",0.560975609756098
"3251","18","October","CRP","48","CRust",0.317073170731707
"3252","18","October","CRP","48","Rhiz",0.0365853658536585
"3253","18","October","CRP","49","Anthracnose",0.734939759036145
"3254","18","October","CRP","49","CRust",0.072289156626506
"3255","18","October","CRP","49","Rhiz",0
"3256","18","October","CRP","58","Anthracnose",0.61038961038961
"3257","18","October","CRP","58","CRust",0.298701298701299
"3258","18","October","CRP","58","Rhiz",0
"3259","18","October","CRP","60","Anthracnose",0.51219512195122
"3260","18","October","CRP","60","CRust",0.25609756097561
"3261","18","October","CRP","60","Rhiz",0.0121951219512195
"3262","18","October","CRP","64","Anthracnose",0.544303797468354
"3263","18","October","CRP","64","CRust",0.291139240506329
"3264","18","October","CRP","64","Rhiz",0.0253164556962025
"3265","18","November","Always_sprayed","4","Anthracnose",0.0882352941176471
"3266","18","November","Always_sprayed","4","CRust",0
"3267","18","November","Always_sprayed","4","Rhiz",0
"3268","18","November","Always_sprayed","10","Anthracnose",0.158730158730159
"3269","18","November","Always_sprayed","10","CRust",0
"3270","18","November","Always_sprayed","10","Rhiz",0
"3271","18","November","Always_sprayed","11","Anthracnose",0.0149253731343284
"3272","18","November","Always_sprayed","11","CRust",0
"3273","18","November","Always_sprayed","11","Rhiz",0
"3274","18","November","Always_sprayed","19","Anthracnose",0.0196078431372549
"3275","18","November","Always_sprayed","19","CRust",0.0196078431372549
"3276","18","November","Always_sprayed","19","Rhiz",0
"3277","18","November","Always_sprayed","21","Anthracnose",0.0303030303030303
"3278","18","November","Always_sprayed","21","CRust",0
"3279","18","November","Always_sprayed","21","Rhiz",0
"3280","18","November","Always_sprayed","22","Anthracnose",0.032258064516129
"3281","18","November","Always_sprayed","22","CRust",0
"3282","18","November","Always_sprayed","22","Rhiz",0
"3283","18","November","Always_sprayed","31","Anthracnose",0
"3284","18","November","Always_sprayed","31","CRust",0
"3285","18","November","Always_sprayed","31","Rhiz",0
"3286","18","November","Always_sprayed","36","Anthracnose",0.0793650793650794
"3287","18","November","Always_sprayed","36","CRust",0.0158730158730159
"3288","18","November","Always_sprayed","36","Rhiz",0
"3289","18","November","Always_sprayed","40","Anthracnose",0.172413793103448
"3290","18","November","Always_sprayed","40","CRust",0
"3291","18","November","Always_sprayed","40","Rhiz",0
"3292","18","November","Always_sprayed","43","Anthracnose",0.0806451612903226
"3293","18","November","Always_sprayed","43","CRust",0
"3294","18","November","Always_sprayed","43","Rhiz",0
"3295","18","November","Always_sprayed","50","Anthracnose",0.0416666666666667
"3296","18","November","Always_sprayed","50","CRust",0
"3297","18","November","Always_sprayed","50","Rhiz",0
"3298","18","November","Always_sprayed","52","Anthracnose",0
"3299","18","November","Always_sprayed","52","CRust",0.0192307692307692
"3300","18","November","Always_sprayed","52","Rhiz",0
"3301","18","November","Always_sprayed","53","Anthracnose",0.113207547169811
"3302","18","November","Always_sprayed","53","CRust",0
"3303","18","November","Always_sprayed","53","Rhiz",0
"3304","18","November","Always_sprayed","56","Anthracnose",0.112903225806452
"3305","18","November","Always_sprayed","56","CRust",0
"3306","18","November","Always_sprayed","56","Rhiz",0
"3307","18","November","Always_sprayed","57","Anthracnose",0.0263157894736842
"3308","18","November","Always_sprayed","57","CRust",0
"3309","18","November","Always_sprayed","57","Rhiz",0
"3310","18","November","Always_sprayed","59","Anthracnose",0.0357142857142857
"3311","18","November","Always_sprayed","59","CRust",0
"3312","18","November","Always_sprayed","59","Rhiz",0
"3313","18","November","Control","1","Anthracnose",0.157894736842105
"3314","18","November","Control","1","CRust",0.210526315789474
"3315","18","November","Control","1","Rhiz",0
"3316","18","November","Control","7","Anthracnose",0.203703703703704
"3317","18","November","Control","7","CRust",0.203703703703704
"3318","18","November","Control","7","Rhiz",0
"3319","18","November","Control","12","Anthracnose",0.131147540983607
"3320","18","November","Control","12","CRust",0.131147540983607
"3321","18","November","Control","12","Rhiz",0
"3322","18","November","Control","13","Anthracnose",0.0952380952380952
"3323","18","November","Control","13","CRust",0.0158730158730159
"3324","18","November","Control","13","Rhiz",0
"3325","18","November","Control","16","Anthracnose",0.2
"3326","18","November","Control","16","CRust",0.05
"3327","18","November","Control","16","Rhiz",0
"3328","18","November","Control","20","Anthracnose",0.181818181818182
"3329","18","November","Control","20","CRust",0.109090909090909
"3330","18","November","Control","20","Rhiz",0
"3331","18","November","Control","23","Anthracnose",0.172413793103448
"3332","18","November","Control","23","CRust",0.172413793103448
"3333","18","November","Control","23","Rhiz",0
"3334","18","November","Control","29","Anthracnose",0.147540983606557
"3335","18","November","Control","29","CRust",0.0655737704918033
"3336","18","November","Control","29","Rhiz",0
"3337","18","November","Control","30","Anthracnose",0.0392156862745098
"3338","18","November","Control","30","CRust",0
"3339","18","November","Control","30","Rhiz",0
"3340","18","November","Control","38","Anthracnose",0.0833333333333333
"3341","18","November","Control","38","CRust",0
"3342","18","November","Control","38","Rhiz",0
"3343","18","November","Control","44","Anthracnose",0.245901639344262
"3344","18","November","Control","44","CRust",0.0163934426229508
"3345","18","November","Control","44","Rhiz",0
"3346","18","November","Control","46","Anthracnose",0.181818181818182
"3347","18","November","Control","46","CRust",0.0227272727272727
"3348","18","November","Control","46","Rhiz",0
"3349","18","November","Control","54","Anthracnose",0.152173913043478
"3350","18","November","Control","54","CRust",0.0434782608695652
"3351","18","November","Control","54","Rhiz",0
"3352","18","November","Control","55","Anthracnose",0.307692307692308
"3353","18","November","Control","55","CRust",0.153846153846154
"3354","18","November","Control","55","Rhiz",0
"3355","18","November","Control","62","Anthracnose",0.205128205128205
"3356","18","November","Control","62","CRust",0.0512820512820513
"3357","18","November","Control","62","Rhiz",0
"3358","18","November","Control","63","Anthracnose",0.227272727272727
"3359","18","November","Control","63","CRust",0.0454545454545455
"3360","18","November","Control","63","Rhiz",0
"3361","18","November","CR_P","2","Anthracnose",0.1
"3362","18","November","CR_P","2","CRust",0.166666666666667
"3363","18","November","CR_P","2","Rhiz",0.0166666666666667
"3364","18","November","CR_P","6","Anthracnose",0.185185185185185
"3365","18","November","CR_P","6","CRust",0.037037037037037
"3366","18","November","CR_P","6","Rhiz",0
"3367","18","November","CR_P","14","Anthracnose",0.206896551724138
"3368","18","November","CR_P","14","CRust",0
"3369","18","November","CR_P","14","Rhiz",0
"3370","18","November","CR_P","15","Anthracnose",0.222222222222222
"3371","18","November","CR_P","15","CRust",0.111111111111111
"3372","18","November","CR_P","15","Rhiz",0
"3373","18","November","CR_P","17","Anthracnose",0.0566037735849057
"3374","18","November","CR_P","17","CRust",0
"3375","18","November","CR_P","17","Rhiz",0
"3376","18","November","CR_P","18","Anthracnose",0.345454545454545
"3377","18","November","CR_P","18","CRust",0
"3378","18","November","CR_P","18","Rhiz",0.0181818181818182
"3379","18","November","CR_P","25","Anthracnose",0.283018867924528
"3380","18","November","CR_P","25","CRust",0.0188679245283019
"3381","18","November","CR_P","25","Rhiz",0
"3382","18","November","CR_P","26","Anthracnose",0.102040816326531
"3383","18","November","CR_P","26","CRust",0
"3384","18","November","CR_P","26","Rhiz",0
"3385","18","November","CR_P","28","Anthracnose",0.254237288135593
"3386","18","November","CR_P","28","CRust",0.0169491525423729
"3387","18","November","CR_P","28","Rhiz",0
"3388","18","November","CR_P","34","Anthracnose",0.172413793103448
"3389","18","November","CR_P","34","CRust",0.0172413793103448
"3390","18","November","CR_P","34","Rhiz",0
"3391","18","November","CR_P","35","Anthracnose",0.203703703703704
"3392","18","November","CR_P","35","CRust",0.037037037037037
"3393","18","November","CR_P","35","Rhiz",0
"3394","18","November","CR_P","37","Anthracnose",0.121951219512195
"3395","18","November","CR_P","37","CRust",0.024390243902439
"3396","18","November","CR_P","37","Rhiz",0
"3397","18","November","CR_P","39","Anthracnose",0.245614035087719
"3398","18","November","CR_P","39","CRust",0.0526315789473684
"3399","18","November","CR_P","39","Rhiz",0
"3400","18","November","CR_P","47","Anthracnose",0.153846153846154
"3401","18","November","CR_P","47","CRust",0
"3402","18","November","CR_P","47","Rhiz",0
"3403","18","November","CR_P","51","Anthracnose",0.3125
"3404","18","November","CR_P","51","CRust",0
"3405","18","November","CR_P","51","Rhiz",0
"3406","18","November","CR_P","61","Anthracnose",0.166666666666667
"3407","18","November","CR_P","61","CRust",0.0277777777777778
"3408","18","November","CR_P","61","Rhiz",0
"3409","18","November","CRP","3","Anthracnose",0.152542372881356
"3410","18","November","CRP","3","CRust",0
"3411","18","November","CRP","3","Rhiz",0
"3412","18","November","CRP","5","Anthracnose",0.0634920634920635
"3413","18","November","CRP","5","CRust",0
"3414","18","November","CRP","5","Rhiz",0
"3415","18","November","CRP","8","Anthracnose",0.298245614035088
"3416","18","November","CRP","8","CRust",0.0175438596491228
"3417","18","November","CRP","8","Rhiz",0
"3418","18","November","CRP","9","Anthracnose",0.2
"3419","18","November","CRP","9","CRust",0
"3420","18","November","CRP","9","Rhiz",0
"3421","18","November","CRP","24","Anthracnose",0.218181818181818
"3422","18","November","CRP","24","CRust",0.0909090909090909
"3423","18","November","CRP","24","Rhiz",0
"3424","18","November","CRP","27","Anthracnose",0.23728813559322
"3425","18","November","CRP","27","CRust",0.0169491525423729
"3426","18","November","CRP","27","Rhiz",0
"3427","18","November","CRP","32","Anthracnose",0.113207547169811
"3428","18","November","CRP","32","CRust",0.0188679245283019
"3429","18","November","CRP","32","Rhiz",0
"3430","18","November","CRP","33","Anthracnose",0.290909090909091
"3431","18","November","CRP","33","CRust",0.0545454545454545
"3432","18","November","CRP","33","Rhiz",0
"3433","18","November","CRP","41","Anthracnose",0.2
"3434","18","November","CRP","41","CRust",0
"3435","18","November","CRP","41","Rhiz",0
"3436","18","November","CRP","42","Anthracnose",0.0847457627118644
"3437","18","November","CRP","42","CRust",0.0169491525423729
"3438","18","November","CRP","42","Rhiz",0
"3439","18","November","CRP","45","Anthracnose",0.0344827586206897
"3440","18","November","CRP","45","CRust",0
"3441","18","November","CRP","45","Rhiz",0
"3442","18","November","CRP","48","Anthracnose",0.132075471698113
"3443","18","November","CRP","48","CRust",0.0188679245283019
"3444","18","November","CRP","48","Rhiz",0
"3445","18","November","CRP","49","Anthracnose",0.176470588235294
"3446","18","November","CRP","49","CRust",0.0392156862745098
"3447","18","November","CRP","49","Rhiz",0
"3448","18","November","CRP","58","Anthracnose",0.142857142857143
"3449","18","November","CRP","58","CRust",0
"3450","18","November","CRP","58","Rhiz",0
"3451","18","November","CRP","60","Anthracnose",0.178571428571429
"3452","18","November","CRP","60","CRust",0
"3453","18","November","CRP","60","Rhiz",0
"3454","18","November","CRP","64","Anthracnose",0.0357142857142857
"3455","18","November","CRP","64","CRust",0.0535714285714286
"3456","18","November","CRP","64","Rhiz",0
"3457","18","December","Always_sprayed","4","Anthracnose",0.0434782608695652
"3458","18","December","Always_sprayed","4","CRust",0
"3459","18","December","Always_sprayed","4","Rhiz",0
"3460","18","December","Always_sprayed","10","Anthracnose",0
"3461","18","December","Always_sprayed","10","CRust",0
"3462","18","December","Always_sprayed","10","Rhiz",0
"3463","18","December","Always_sprayed","11","Anthracnose",0
"3464","18","December","Always_sprayed","11","CRust",0
"3465","18","December","Always_sprayed","11","Rhiz",0
"3466","18","December","Always_sprayed","19","Anthracnose",0
"3467","18","December","Always_sprayed","19","CRust",0
"3468","18","December","Always_sprayed","19","Rhiz",0
"3469","18","December","Always_sprayed","21","Anthracnose",0
"3470","18","December","Always_sprayed","21","CRust",0
"3471","18","December","Always_sprayed","21","Rhiz",0
"3472","18","December","Always_sprayed","22","Anthracnose",0
"3473","18","December","Always_sprayed","22","CRust",0
"3474","18","December","Always_sprayed","22","Rhiz",0
"3475","18","December","Always_sprayed","31","Anthracnose",0
"3476","18","December","Always_sprayed","31","CRust",0
"3477","18","December","Always_sprayed","31","Rhiz",0
"3478","18","December","Always_sprayed","36","Anthracnose",0
"3479","18","December","Always_sprayed","36","CRust",0
"3480","18","December","Always_sprayed","36","Rhiz",0
"3481","18","December","Always_sprayed","40","Anthracnose",0.0681818181818182
"3482","18","December","Always_sprayed","40","CRust",0
"3483","18","December","Always_sprayed","40","Rhiz",0
"3484","18","December","Always_sprayed","43","Anthracnose",0
"3485","18","December","Always_sprayed","43","CRust",0
"3486","18","December","Always_sprayed","43","Rhiz",0
"3487","18","December","Always_sprayed","50","Anthracnose",0
"3488","18","December","Always_sprayed","50","CRust",0
"3489","18","December","Always_sprayed","50","Rhiz",0
"3490","18","December","Always_sprayed","52","Anthracnose",0.024390243902439
"3491","18","December","Always_sprayed","52","CRust",0
"3492","18","December","Always_sprayed","52","Rhiz",0
"3493","18","December","Always_sprayed","53","Anthracnose",0
"3494","18","December","Always_sprayed","53","CRust",0
"3495","18","December","Always_sprayed","53","Rhiz",0
"3496","18","December","Always_sprayed","56","Anthracnose",0.0425531914893617
"3497","18","December","Always_sprayed","56","CRust",0
"3498","18","December","Always_sprayed","56","Rhiz",0
"3499","18","December","Always_sprayed","57","Anthracnose",0
"3500","18","December","Always_sprayed","57","CRust",0
"3501","18","December","Always_sprayed","57","Rhiz",0
"3502","18","December","Always_sprayed","59","Anthracnose",0.03125
"3503","18","December","Always_sprayed","59","CRust",0
"3504","18","December","Always_sprayed","59","Rhiz",0
"3505","18","December","Control","1","Anthracnose",0
"3506","18","December","Control","1","CRust",0
"3507","18","December","Control","1","Rhiz",0
"3508","18","December","Control","7","Anthracnose",0.0416666666666667
"3509","18","December","Control","7","CRust",0
"3510","18","December","Control","7","Rhiz",0
"3511","18","December","Control","12","Anthracnose",0.0434782608695652
"3512","18","December","Control","12","CRust",0
"3513","18","December","Control","12","Rhiz",0
"3514","18","December","Control","13","Anthracnose",0.0638297872340425
"3515","18","December","Control","13","CRust",0
"3516","18","December","Control","13","Rhiz",0
"3517","18","December","Control","16","Anthracnose",0.0697674418604651
"3518","18","December","Control","16","CRust",0
"3519","18","December","Control","16","Rhiz",0
"3520","18","December","Control","20","Anthracnose",0.0952380952380952
"3521","18","December","Control","20","CRust",0
"3522","18","December","Control","20","Rhiz",0
"3523","18","December","Control","23","Anthracnose",0.0731707317073171
"3524","18","December","Control","23","CRust",0
"3525","18","December","Control","23","Rhiz",0
"3526","18","December","Control","29","Anthracnose",0.0408163265306122
"3527","18","December","Control","29","CRust",0
"3528","18","December","Control","29","Rhiz",0
"3529","18","December","Control","30","Anthracnose",0.104166666666667
"3530","18","December","Control","30","CRust",0
"3531","18","December","Control","30","Rhiz",0
"3532","18","December","Control","38","Anthracnose",0.142857142857143
"3533","18","December","Control","38","CRust",0
"3534","18","December","Control","38","Rhiz",0
"3535","18","December","Control","44","Anthracnose",0.192307692307692
"3536","18","December","Control","44","CRust",0.0384615384615385
"3537","18","December","Control","44","Rhiz",0
"3538","18","December","Control","46","Anthracnose",0.142857142857143
"3539","18","December","Control","46","CRust",0
"3540","18","December","Control","46","Rhiz",0
"3541","18","December","Control","54","Anthracnose",0.0652173913043478
"3542","18","December","Control","54","CRust",0
"3543","18","December","Control","54","Rhiz",0
"3544","18","December","Control","55","Anthracnose",0.195121951219512
"3545","18","December","Control","55","CRust",0.0731707317073171
"3546","18","December","Control","55","Rhiz",0
"3547","18","December","Control","62","Anthracnose",0.0625
"3548","18","December","Control","62","CRust",0
"3549","18","December","Control","62","Rhiz",0
"3550","18","December","Control","63","Anthracnose",0.075
"3551","18","December","Control","63","CRust",0
"3552","18","December","Control","63","Rhiz",0
"3553","18","December","CR_P","2","Anthracnose",0.0697674418604651
"3554","18","December","CR_P","2","CRust",0
"3555","18","December","CR_P","2","Rhiz",0
"3556","18","December","CR_P","6","Anthracnose",0.136363636363636
"3557","18","December","CR_P","6","CRust",0
"3558","18","December","CR_P","6","Rhiz",0
"3559","18","December","CR_P","14","Anthracnose",0.108695652173913
"3560","18","December","CR_P","14","CRust",0
"3561","18","December","CR_P","14","Rhiz",0
"3562","18","December","CR_P","15","Anthracnose",0.0816326530612245
"3563","18","December","CR_P","15","CRust",0
"3564","18","December","CR_P","15","Rhiz",0
"3565","18","December","CR_P","17","Anthracnose",0.0888888888888889
"3566","18","December","CR_P","17","CRust",0
"3567","18","December","CR_P","17","Rhiz",0
"3568","18","December","CR_P","18","Anthracnose",0.0652173913043478
"3569","18","December","CR_P","18","CRust",0
"3570","18","December","CR_P","18","Rhiz",0
"3571","18","December","CR_P","25","Anthracnose",0.0465116279069767
"3572","18","December","CR_P","25","CRust",0
"3573","18","December","CR_P","25","Rhiz",0
"3574","18","December","CR_P","26","Anthracnose",0.04
"3575","18","December","CR_P","26","CRust",0
"3576","18","December","CR_P","26","Rhiz",0
"3577","18","December","CR_P","28","Anthracnose",0.150943396226415
"3578","18","December","CR_P","28","CRust",0.0377358490566038
"3579","18","December","CR_P","28","Rhiz",0
"3580","18","December","CR_P","34","Anthracnose",0.05
"3581","18","December","CR_P","34","CRust",0
"3582","18","December","CR_P","34","Rhiz",0
"3583","18","December","CR_P","35","Anthracnose",0.176470588235294
"3584","18","December","CR_P","35","CRust",0
"3585","18","December","CR_P","35","Rhiz",0.0196078431372549
"3586","18","December","CR_P","37","Anthracnose",0.205128205128205
"3587","18","December","CR_P","37","CRust",0
"3588","18","December","CR_P","37","Rhiz",0
"3589","18","December","CR_P","39","Anthracnose",0.156862745098039
"3590","18","December","CR_P","39","CRust",0
"3591","18","December","CR_P","39","Rhiz",0
"3592","18","December","CR_P","47","Anthracnose",0.111111111111111
"3593","18","December","CR_P","47","CRust",0
"3594","18","December","CR_P","47","Rhiz",0
"3595","18","December","CR_P","51","Anthracnose",0.214285714285714
"3596","18","December","CR_P","51","CRust",0
"3597","18","December","CR_P","51","Rhiz",0
"3598","18","December","CR_P","61","Anthracnose",0.116279069767442
"3599","18","December","CR_P","61","CRust",0
"3600","18","December","CR_P","61","Rhiz",0
"3601","18","December","CRP","3","Anthracnose",0.128205128205128
"3602","18","December","CRP","3","CRust",0
"3603","18","December","CRP","3","Rhiz",0
"3604","18","December","CRP","5","Anthracnose",0.136363636363636
"3605","18","December","CRP","5","CRust",0
"3606","18","December","CRP","5","Rhiz",0
"3607","18","December","CRP","8","Anthracnose",0.0731707317073171
"3608","18","December","CRP","8","CRust",0
"3609","18","December","CRP","8","Rhiz",0
"3610","18","December","CRP","9","Anthracnose",0.121951219512195
"3611","18","December","CRP","9","CRust",0
"3612","18","December","CRP","9","Rhiz",0
"3613","18","December","CRP","24","Anthracnose",0.0512820512820513
"3614","18","December","CRP","24","CRust",0
"3615","18","December","CRP","24","Rhiz",0
"3616","18","December","CRP","27","Anthracnose",0.0416666666666667
"3617","18","December","CRP","27","CRust",0
"3618","18","December","CRP","27","Rhiz",0
"3619","18","December","CRP","32","Anthracnose",0.166666666666667
"3620","18","December","CRP","32","CRust",0
"3621","18","December","CRP","32","Rhiz",0
"3622","18","December","CRP","33","Anthracnose",0.0851063829787234
"3623","18","December","CRP","33","CRust",0
"3624","18","December","CRP","33","Rhiz",0
"3625","18","December","CRP","41","Anthracnose",0.108695652173913
"3626","18","December","CRP","41","CRust",0
"3627","18","December","CRP","41","Rhiz",0
"3628","18","December","CRP","42","Anthracnose",0.05
"3629","18","December","CRP","42","CRust",0
"3630","18","December","CRP","42","Rhiz",0.025
"3631","18","December","CRP","45","Anthracnose",0.0869565217391304
"3632","18","December","CRP","45","CRust",0
"3633","18","December","CRP","45","Rhiz",0
"3634","18","December","CRP","48","Anthracnose",0.236842105263158
"3635","18","December","CRP","48","CRust",0
"3636","18","December","CRP","48","Rhiz",0
"3637","18","December","CRP","49","Anthracnose",0.239130434782609
"3638","18","December","CRP","49","CRust",0
"3639","18","December","CRP","49","Rhiz",0
"3640","18","December","CRP","58","Anthracnose",0.0810810810810811
"3641","18","December","CRP","58","CRust",0
"3642","18","December","CRP","58","Rhiz",0
"3643","18","December","CRP","60","Anthracnose",0.222222222222222
"3644","18","December","CRP","60","CRust",0
"3645","18","December","CRP","60","Rhiz",0
"3646","18","December","CRP","64","Anthracnose",0.0444444444444444
"3647","18","December","CRP","64","CRust",0
"3648","18","December","CRP","64","Rhiz",0
"3649","19","January","Always_sprayed","4","Anthracnose",0.0408163265306122
"3650","19","January","Always_sprayed","4","CRust",0
"3651","19","January","Always_sprayed","4","Rhiz",0
"3652","19","January","Always_sprayed","10","Anthracnose",0.0416666666666667
"3653","19","January","Always_sprayed","10","CRust",0
"3654","19","January","Always_sprayed","10","Rhiz",0
"3655","19","January","Always_sprayed","11","Anthracnose",0.0227272727272727
"3656","19","January","Always_sprayed","11","CRust",0
"3657","19","January","Always_sprayed","11","Rhiz",0
"3658","19","January","Always_sprayed","19","Anthracnose",0
"3659","19","January","Always_sprayed","19","CRust",0
"3660","19","January","Always_sprayed","19","Rhiz",0
"3661","19","January","Always_sprayed","21","Anthracnose",0
"3662","19","January","Always_sprayed","21","CRust",0
"3663","19","January","Always_sprayed","21","Rhiz",0
"3664","19","January","Always_sprayed","22","Anthracnose",0.0566037735849057
"3665","19","January","Always_sprayed","22","CRust",0
"3666","19","January","Always_sprayed","22","Rhiz",0
"3667","19","January","Always_sprayed","31","Anthracnose",0
"3668","19","January","Always_sprayed","31","CRust",0
"3669","19","January","Always_sprayed","31","Rhiz",0
"3670","19","January","Always_sprayed","36","Anthracnose",0
"3671","19","January","Always_sprayed","36","CRust",0
"3672","19","January","Always_sprayed","36","Rhiz",0
"3673","19","January","Always_sprayed","40","Anthracnose",0
"3674","19","January","Always_sprayed","40","CRust",0
"3675","19","January","Always_sprayed","40","Rhiz",0
"3676","19","January","Always_sprayed","43","Anthracnose",0
"3677","19","January","Always_sprayed","43","CRust",0
"3678","19","January","Always_sprayed","43","Rhiz",0
"3679","19","January","Always_sprayed","50","Anthracnose",0
"3680","19","January","Always_sprayed","50","CRust",0
"3681","19","January","Always_sprayed","50","Rhiz",0
"3682","19","January","Always_sprayed","52","Anthracnose",0
"3683","19","January","Always_sprayed","52","CRust",0
"3684","19","January","Always_sprayed","52","Rhiz",0
